,label,text,source,chars,words,avg_wlen,puncs,uppers,titles,clean_text,clean_words,chars_c,words_c,avg_wlen_c,puncs_c,uppers_c,titles_c
2648,1,Great food.,yelp,11,2,5.5,1,2,2,yelp great food,3,15,3,5.5,0,3,3
2649,0,We won't be going back anytime soon!,yelp,36,7,5.142857142857143,2,7,7,yelp wo nt going back anytime soon,7,34,7,5.142857142857143,0,7,7
2650,0,Very Very Disappointed ordered the $35 Big Bay Plater.,yelp,54,9,6.0,2,9,9,yelp disappointed ordered 35 big bay plater,7,43,7,6.0,0,7,7
2651,1,Great place to relax and have an awesome burger and beer.,yelp,57,11,5.181818181818182,1,11,11,yelp great place relax awesome burger beer,7,42,7,5.181818181818182,0,7,7
2652,1,It is PERFECT for a sit-down family meal or get together with a few friends.,yelp,76,15,5.066666666666666,2,15,15,yelp perfect sitdown family meal get together friends,8,53,8,5.066666666666666,0,8,8
2653,0,"Not much flavor to them, and very poorly constructed.",yelp,53,9,5.888888888888889,2,9,9,yelp much flavor poorly constructed,5,35,5,5.888888888888889,0,5,5
2654,1,The patio seating was very comfortable.,yelp,39,6,6.5,1,6,6,yelp patio seating comfortable,4,30,4,6.5,0,4,4
2655,0,The fried rice was dry as well.,yelp,31,7,4.428571428571429,1,7,7,yelp fried rice dry well,5,24,5,4.428571428571429,0,5,5
2656,1,Hands down my favorite Italian restaurant!,yelp,42,6,7.0,1,6,6,yelp hands favorite italian restaurant,5,38,5,7.0,0,5,5
2657,1,"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",yelp,81,13,6.230769230769231,7,13,13,yelp screams legit book somethat also pretty rare vegas,9,55,9,6.230769230769231,0,9,9
2658,1,It was just not a fun experience.,yelp,33,7,4.714285714285714,1,7,7,yelp fun experience,3,19,3,4.714285714285714,0,3,3
2659,1,The atmosphere was great with a lovely duo of violinists playing songs we requested.,yelp,84,14,6.0,1,14,14,yelp atmosphere great lovely duo violinists playing songs requested,9,67,9,6.0,0,9,9
2660,1,"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",yelp,114,18,6.333333333333333,8,18,18,yelp personally love hummus pita baklava falafels baba ganoush amazing eggplant,11,79,11,6.333333333333333,0,11,11
2661,1,"Very convenient, since we were staying at the MGM!",yelp,50,9,5.555555555555555,2,9,9,yelp convenient since staying mgm,5,33,5,5.555555555555555,0,5,5
2662,1,The owners are super friendly and the staff is courteous.,yelp,57,10,5.7,1,10,10,yelp owners super friendly staff courteous,6,42,6,5.7,0,6,6
2663,1,Both great!,yelp,11,2,5.5,1,2,2,yelp great,2,10,2,5.5,0,2,2
2664,1,Eclectic selection.,yelp,19,2,9.5,1,2,2,yelp eclectic selection,3,23,3,9.5,0,3,3
2665,1,The sweet potato tots were good but the onion rings were perfection or as close as I have had.,yelp,94,19,4.947368421052632,1,19,19,yelp sweet potato tots good onion rings perfection close,9,56,9,4.947368421052632,0,9,9
2666,1,The staff was very attentive.,yelp,29,5,5.8,1,5,5,yelp staff attentive,3,20,3,5.8,0,3,3
2667,1,And the chef was generous with his time (even came around twice so we can take pictures with him).,yelp,98,19,5.157894736842105,3,19,19,yelp chef generous time even came around twice take pictures,10,60,10,5.157894736842105,0,10,10
2668,1,"The owner used to work at Nobu, so this place is really similar for half the price.",yelp,83,17,4.882352941176471,2,17,17,yelp owner used work nobu place really similar half price,10,57,10,4.882352941176471,0,10,10
2669,0,Google mediocre and I imagine Smashburger will pop up.,yelp,54,9,6.0,1,9,9,yelp google mediocre imagine smashburger pop,6,44,6,6.0,0,6,6
2670,0,dont go here.,yelp,13,3,4.333333333333333,1,3,3,yelp dont go,3,12,3,4.333333333333333,0,3,3
2671,1,I promise they won't disappoint.,yelp,32,5,6.4,2,5,5,yelp promise wo nt disappoint,5,29,5,6.4,0,5,5
2672,0,As a sushi lover avoid this place by all means.,yelp,47,10,4.7,1,10,10,yelp sushi lover avoid place means,6,34,6,4.7,0,6,6
2673,1,What a great double cheeseburger!,yelp,33,5,6.6,1,5,5,yelp great double cheeseburger,4,30,4,6.6,0,4,4
2674,1,Awesome service and food.,yelp,25,4,6.25,1,4,4,yelp awesome service food,4,25,4,6.25,0,4,4
2675,1,A fantastic neighborhood gem !!!,yelp,32,5,6.4,3,5,5,yelp fantastic neighborhood gem,4,31,4,6.4,0,4,4
2676,1,I can't wait to go back.,yelp,24,6,4.0,2,6,6,yelp ca nt wait go back,6,23,6,4.0,0,6,6
2677,0,The plantains were the worst I've ever tasted.,yelp,46,8,5.75,2,8,8,yelp plantains worst ever tasted,5,32,5,5.75,0,5,5
2678,1,It's a great place and I highly recommend it.,yelp,45,9,5.0,2,9,9,yelp great place highly recommend,5,33,5,5.0,0,5,5
2679,0,Service was slow and not attentive.,yelp,35,6,5.833333333333333,1,6,6,yelp service slow attentive,4,27,4,5.833333333333333,0,4,4
2680,1,"I gave it 5 stars then, and I'm giving it 5 stars now.",yelp,54,13,4.153846153846154,3,13,13,yelp gave 5 stars giving 5 stars,7,32,7,4.153846153846154,0,7,7
2681,0,Your staff spends more time talking to themselves than me.,yelp,58,10,5.8,1,10,10,yelp staff spends time talking,5,30,5,5.8,0,5,5
2682,1,Dessert: Panna Cotta was amazing.,yelp,33,5,6.6,2,5,5,yelp dessert panna cotta amazing,5,32,5,6.6,0,5,5
2683,1,"Very good food, great atmosphere.1",yelp,34,5,6.8,2,5,5,yelp good food great atmosphere 1,6,33,6,6.8,0,6,6
2684,1,Damn good steak.,yelp,16,3,5.333333333333333,1,3,3,yelp damn good steak,4,20,4,5.333333333333333,0,4,4
2685,0,Total brunch fail.,yelp,18,3,6.0,1,3,3,yelp total brunch fail,4,22,4,6.0,0,4,4
2686,1,"Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.",yelp,110,21,5.238095238095238,4,21,21,yelp prices reasonable flavors spot sauce home made slaw drenched mayo,11,70,11,5.238095238095238,0,11,11
2687,1,"The decor is nice, and the piano music soundtrack is pleasant.",yelp,62,11,5.636363636363637,2,11,11,yelp decor nice piano music soundtrack pleasant,7,47,7,5.636363636363637,0,7,7
2688,1,The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,yelp,86,15,5.733333333333333,4,15,15,yelp steak amazing rge fillet relleno best seafood plate ever,10,61,10,5.733333333333333,0,10,10
2689,1,"Good food , good service .",yelp,26,6,4.333333333333333,2,6,6,yelp good food good service,5,27,5,4.333333333333333,0,5,5
2690,1,It was absolutely amazing.,yelp,26,4,6.5,1,4,4,yelp absolutely amazing,3,23,3,6.5,0,3,3
2691,0,"I probably won't be back, to be honest.",yelp,39,8,4.875,3,8,8,yelp probably wo nt back honest,6,31,6,4.875,0,6,6
2692,1,will definitely be back!,yelp,24,4,6.0,1,4,4,yelp definitely back,3,20,3,6.0,0,3,3
2693,1,The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,yelp,83,14,5.928571428571429,1,14,14,yelp sergeant pepper beef sandwich auju sauce excellent sandwich well,10,69,10,5.928571428571429,0,10,10
2694,1,"Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.",yelp,114,19,6.0,5,19,19,yelp hawaiian breeze mango magic pineapple delight smoothies tried far good,11,75,11,6.0,0,11,11
2695,0,Went for lunch - service was slow.,yelp,34,7,4.857142857142857,2,7,7,yelp went lunch service slow,5,28,5,4.857142857142857,0,5,5
2696,0,"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",yelp,122,24,5.083333333333333,2,24,24,yelp much say place walked expected amazing quickly disappointed,9,64,9,5.083333333333333,0,9,9
2697,0,I was mortified.,yelp,16,3,5.333333333333333,1,3,3,yelp mortified,2,14,2,5.333333333333333,0,2,2
2698,0,"Needless to say, we will never be back here again.",yelp,50,10,5.0,2,10,10,yelp needless say never back,5,28,5,5.0,0,5,5
2699,0,"Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.",yelp,102,19,5.368421052631579,3,19,19,yelp anyways food definitely filling price pay expect,8,53,8,5.368421052631579,0,8,8
2700,0,"The chips that came out were dripping with grease, and mostly not edible.",yelp,73,13,5.615384615384615,2,13,13,yelp chips came dripping grease mostly edible,7,45,7,5.615384615384615,0,7,7
2701,0,I wasn't really impressed with Strip Steak.,yelp,43,7,6.142857142857143,2,7,7,yelp nt really impressed strip steak,6,36,6,6.142857142857143,0,6,6
2702,1,Have been going since 2007 and every meal has been awesome!!,yelp,60,11,5.454545454545454,2,11,11,yelp going since 2007 every meal awesome,7,40,7,5.454545454545454,0,7,7
2703,1,Our server was very nice and attentive as were the other serving staff.,yelp,71,13,5.461538461538462,1,13,13,yelp server nice attentive serving staff,6,40,6,5.461538461538462,0,6,6
2704,1,The cashier was friendly and even brought the food out to me.,yelp,61,12,5.083333333333333,1,12,12,yelp cashier friendly even brought food,6,39,6,5.083333333333333,0,6,6
2705,0,I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.,yelp,107,17,6.294117647058823,1,17,17,yelp work hospitality industry paradise valley refrained recommending cibo longer,10,81,10,6.294117647058823,0,10,10
2706,1,The atmosphere here is fun.,yelp,27,5,5.4,1,5,5,yelp atmosphere fun,3,19,3,5.4,0,3,3
2707,0,Would not recommend to others.,yelp,30,5,6.0,1,5,5,yelp would recommend others,4,27,4,6.0,0,4,4
2708,1,"Service is quick and even ""to go"" orders are just like we like it!",yelp,66,14,4.714285714285714,3,14,14,yelp service quick even go orders like like,8,43,8,4.714285714285714,0,8,8
2709,0,"I mean really, how do you get so famous for your fish and chips when it's so terrible!?!",yelp,88,18,4.888888888888889,5,18,18,yelp mean really get famous fish chips terrible,8,47,8,4.888888888888889,0,8,8
2710,1,"That said, our mouths and bellies were still quite pleased.",yelp,59,10,5.9,2,10,10,yelp said mouths bellies still quite pleased,7,44,7,5.9,0,7,7
2711,0,Not my thing.,yelp,13,3,4.333333333333333,1,3,3,yelp thing,2,10,2,4.333333333333333,0,2,2
2712,1,2 Thumbs Up!!,yelp,13,3,4.333333333333333,2,3,3,yelp 2 thumbs,3,13,3,4.333333333333333,0,3,3
2713,0,If you are reading this please don't go there.,yelp,46,9,5.111111111111111,2,9,9,yelp reading please nt go,5,25,5,5.111111111111111,0,5,5
2714,1,"I loved the grilled pizza, reminded me of legit Italian pizza.",yelp,62,11,5.636363636363637,2,11,11,yelp loved grilled pizza reminded legit italian pizza,8,53,8,5.636363636363637,0,8,8
2715,1,Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,yelp,118,21,5.619047619047619,5,21,21,yelp pros large seating area nice bar area great simple drink menu best brick oven pizza homemade dough,18,103,18,5.619047619047619,0,18,18
2716,1,They have a really nice atmosphere.,yelp,35,6,5.833333333333333,1,6,6,yelp really nice atmosphere,4,27,4,5.833333333333333,0,4,4
2717,0,Tonight I had the Elk Filet special...and it sucked.,yelp,52,9,5.777777777777778,4,9,9,yelp tonight elk filet special sucked,6,37,6,5.777777777777778,0,6,6
2718,1,"After one bite, I was hooked.",yelp,29,6,4.833333333333333,2,6,6,yelp one bite hooked,4,20,4,4.833333333333333,0,4,4
2719,0,We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,yelp,124,21,5.904761904761905,1,21,21,yelp ordered old classics new dishes going times sorely disappointed everything,11,79,11,5.904761904761905,0,11,11
2720,1,"Cute, quaint, simple, honest.",yelp,29,4,7.25,4,4,4,yelp cute quaint simple honest,5,30,5,7.25,0,5,5
2721,1,The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,yelp,108,19,5.684210526315789,1,19,19,yelp chicken deliciously seasoned perfect fry outside moist chicken inside,10,74,10,5.684210526315789,0,10,10
2722,1,"The food was great as always, compliments to the chef.",yelp,54,10,5.4,2,10,10,yelp food great always compliments chef,6,39,6,5.4,0,6,6
2723,1,Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,yelp,93,18,5.166666666666667,4,18,18,yelp special thanks dylan recommendation order yummy tummy,8,58,8,5.166666666666667,0,8,8
2724,1,Awesome selection of beer.,yelp,26,4,6.5,1,4,4,yelp awesome selection beer,4,27,4,6.5,0,4,4
2725,1,Great food and awesome service!,yelp,31,5,6.2,1,5,5,yelp great food awesome service,5,31,5,6.2,0,5,5
2726,1,"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",yelp,138,28,4.928571428571429,3,28,28,yelp one nice thing added gratuity bill since party larger 6 8 nt expect tip,15,76,15,4.928571428571429,0,15,15
2727,0,A FLY was in my apple juice.. A FLY!!!!!!!!,yelp,43,9,4.777777777777778,10,9,9,yelp fly apple juice fly,5,24,5,4.777777777777778,0,5,5
2728,1,The Han Nan Chicken was also very tasty.,yelp,40,8,5.0,1,8,8,yelp han nan chicken also tasty,6,31,6,5.0,0,6,6
2729,1,"As for the service, I thought it was good.",yelp,42,9,4.666666666666667,2,9,9,yelp service thought good,4,25,4,4.666666666666667,0,4,4
2730,0,"The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.",yelp,104,21,4.9523809523809526,2,21,21,yelp food barely lukewarm must sitting waiting server bring us,10,62,10,4.9523809523809526,0,10,10
2731,0,Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,yelp,75,11,6.818181818181818,3,11,11,yelp ryan bar definitely one edinburgh establishment wo nt revisiting,10,69,10,6.818181818181818,0,10,10
2732,1,Nicest Chinese restaurant I've been in a while.,yelp,47,8,5.875,2,8,8,yelp nicest chinese restaurant,4,30,4,5.875,0,4,4
2733,1,"Overall, I like there food and the service.",yelp,43,8,5.375,2,8,8,yelp overall like food service,5,30,5,5.375,0,5,5
2734,1,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,yelp,107,21,5.095238095238095,1,21,21,yelp also serve indian naan bread hummus spicy pine nut sauce world,12,67,12,5.095238095238095,0,12,12
2735,0,"Probably never coming back, and wouldn't recommend it.",yelp,54,8,6.75,3,8,8,yelp probably never coming back would nt recommend,8,50,8,6.75,0,8,8
2736,0,"Friend's pasta -- also bad, he barely touched it.",yelp,49,9,5.444444444444445,5,9,9,yelp friend pasta also bad barely touched,7,41,7,5.444444444444445,0,7,7
2737,1,"Try them in the airport to experience some tasty food and speedy, friendly service.",yelp,83,14,5.928571428571429,2,14,14,yelp try airport experience tasty food speedy friendly service,9,62,9,5.928571428571429,0,9,9
2738,1,I love the decor with the Chinese calligraphy wall paper.,yelp,57,10,5.7,1,10,10,yelp love decor chinese calligraphy wall paper,7,46,7,5.7,0,7,7
2739,1,Never had anything to complain about here.,yelp,42,7,6.0,1,7,7,yelp never anything complain,4,28,4,6.0,0,4,4
2740,1,The restaurant is very clean and has a family restaurant feel to it.,yelp,68,13,5.230769230769231,1,13,13,yelp restaurant clean family restaurant feel,6,44,6,5.230769230769231,0,6,6
2741,0,It was way over fried.,yelp,22,5,4.4,1,5,5,yelp way fried,3,14,3,4.4,0,3,3
2742,0,I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,yelp,107,23,4.6521739130434785,2,23,23,yelp sure long stood long enough begin feel awkwardly place,10,59,10,4.6521739130434785,0,10,10
2743,0,"When I opened the sandwich, I was impressed, but not in a good way.",yelp,67,14,4.785714285714286,3,14,14,yelp opened sandwich impressed good way,6,39,6,4.785714285714286,0,6,6
2744,0,Will not be back!,yelp,17,4,4.25,1,4,4,yelp back,2,9,2,4.25,0,2,2
2745,1,There was a warm feeling with the service and I felt like their guest for a special treat.,yelp,90,18,5.0,1,18,18,yelp warm feeling service felt like guest special treat,9,55,9,5.0,0,9,9
2746,1,An extensive menu provides lots of options for breakfast.,yelp,57,9,6.333333333333333,1,9,9,yelp extensive menu provides lots options breakfast,7,51,7,6.333333333333333,0,7,7
2747,1,"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",yelp,104,19,5.473684210526316,2,19,19,yelp always order vegetarian menu dinner wide array options choose,10,66,10,5.473684210526316,0,10,10
2748,0,"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",yelp,96,14,6.857142857142857,2,14,14,yelp watched prices inflate portions get smaller management attitudes grow rapidly,11,82,11,6.857142857142857,0,11,11
2749,1,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,yelp,76,14,5.428571428571429,1,14,14,yelp wonderful lil tapas ambience made feel warm fuzzy inside,10,61,10,5.428571428571429,0,10,10
2750,1,"I got to enjoy the seafood salad, with a fabulous vinegrette.",yelp,61,11,5.545454545454546,2,11,11,yelp got enjoy seafood salad fabulous vinegrette,7,48,7,5.545454545454546,0,7,7
2751,1,"The wontons were thin, not thick and chewy, almost melt in your mouth.",yelp,70,13,5.384615384615385,3,13,13,yelp wontons thin thick chewy almost melt mouth,8,47,8,5.384615384615385,0,8,8
2752,1,"Level 5 spicy was perfect, where spice didn't over-whelm the soup.",yelp,66,11,6.0,4,11,11,yelp level 5 spicy perfect spice nt overwhelm soup,9,50,9,6.0,0,9,9
